date,store_nbr,family,sales,onpromotion,city,state,type,cluster,dcoilwtico,holiday,national_holiday,year,month,day,day_name
2013-10-05,1,GROCERY I,1934.0,0,18.0,12.0,3.0,13,103.57666666666667,0,0,0.0,10,5,2.0
2013-10-06,1,BEVERAGES,393.0,0,18.0,12.0,3.0,13,103.32333333333332,0,0,0.0,10,6,3.0
2013-10-06,1,DAIRY,219.0,0,18.0,12.0,3.0,13,103.32333333333332,0,0,0.0,10,6,3.0
2013-10-06,1,GROCERY I,914.0,0,18.0,12.0,3.0,13,103.32333333333332,0,0,0.0,10,6,3.0
2013-10-07,1,BEVERAGES,956.0,0,18.0,12.0,3.0,13,103.07,0,0,0.0,10,7,1.0
2013-10-07,1,DAIRY,456.0,0,18.0,12.0,3.0,13,103.07,0,0,0.0,10,7,1.0
2013-10-07,1,GROCERY I,2124.0,0,18.0,12.0,3.0,13,103.07,0,0,0.0,10,7,1.0
2013-10-08,1,BEVERAGES,971.0,0,18.0,12.0,3.0,13,103.54,0,0,0.0,10,8,5.0
2013-10-08,1,DAIRY,470.0,0,18.0,12.0,3.0,13,103.54,0,0,0.0,10,8,5.0
2013-10-08,1,GROCERY I,2189.0,0,18.0,12.0,3.0,13,103.54,0,0,0.0,10,8,5.0
2013-10-09,1,BEVERAGES,913.0,0,18.0,12.0,3.0,13,101.63,0,0,0.0,10,9,6.0
2013-10-09,1,DAIRY,569.0,0,18.0,12.0,3.0,13,101.63,0,0,0.0,10,9,6.0
2013-10-09,1,GROCERY I,2289.0,0,18.0,12.0,3.0,13,101.63,0,0,0.0,10,9,6.0
2013-10-10,1,BEVERAGES,984.0,0,18.0,12.0,3.0,13,103.08,0,0,0.0,10,10,4.0
2013-10-10,1,DAIRY,406.0,0,18.0,12.0,3.0,13,103.08,0,0,0.0,10,10,4.0
2013-10-10,1,GROCERY I,1898.0,0,18.0,12.0,3.0,13,103.08,0,0,0.0,10,10,4.0
2013-10-11,1,BEVERAGES,539.0,0,18.0,12.0,3.0,13,102.17,1,1,0.0,10,11,0.0
2013-10-11,1,DAIRY,346.0,0,18.0,12.0,3.0,13,102.17,1,1,0.0,10,11,0.0
2013-10-11,1,GROCERY I,1239.0,0,18.0,12.0,3.0,13,102.17,1,1,0.0,10,11,0.0
2013-10-12,1,BEVERAGES,752.0,0,18.0,12.0,3.0,13,102.26666666666667,0,0,0.0,10,12,2.0
2013-10-12,1,DAIRY,360.0,0,18.0,12.0,3.0,13,102.26666666666667,0,0,0.0,10,12,2.0
2013-10-12,1,GROCERY I,1428.0,0,18.0,12.0,3.0,13,102.26666666666667,0,0,0.0,10,12,2.0
2013-10-13,1,BEVERAGES,472.0,0,18.0,12.0,3.0,13,102.36333333333333,0,0,0.0,10,13,3.0
2013-10-13,1,DAIRY,177.0,0,18.0,12.0,3.0,13,102.36333333333333,0,0,0.0,10,13,3.0
2013-10-13,1,GROCERY I,850.0,0,18.0,12.0,3.0,13,102.36333333333333,0,0,0.0,10,13,3.0
2013-10-14,1,BEVERAGES,926.0,0,18.0,12.0,3.0,13,102.46,0,0,0.0,10,14,1.0
2013-10-14,1,DAIRY,380.0,0,18.0,12.0,3.0,13,102.46,0,0,0.0,10,14,1.0
2013-10-14,1,GROCERY I,2031.0,0,18.0,12.0,3.0,13,102.46,0,0,0.0,10,14,1.0
2013-10-15,1,BEVERAGES,725.0,0,18.0,12.0,3.0,13,101.15,0,0,0.0,10,15,5.0
2013-10-15,1,DAIRY,409.0,0,18.0,12.0,3.0,13,101.15,0,0,0.0,10,15,5.0
2013-10-15,1,GROCERY I,2082.0,0,18.0,12.0,3.0,13,101.15,0,0,0.0,10,15,5.0
2013-10-16,1,BEVERAGES,884.0,0,18.0,12.0,3.0,13,102.34,0,0,0.0,10,16,6.0
2013-10-16,1,DAIRY,458.0,0,18.0,12.0,3.0,13,102.34,0,0,0.0,10,16,6.0
2013-10-16,1,GROCERY I,2155.0,0,18.0,12.0,3.0,13,102.34,0,0,0.0,10,16,6.0
2013-10-17,1,BEVERAGES,897.0,0,18.0,12.0,3.0,13,100.72,0,0,0.0,10,17,4.0
2013-10-17,1,DAIRY,458.0,0,18.0,12.0,3.0,13,100.72,0,0,0.0,10,17,4.0
2013-10-17,1,GROCERY I,2129.0,0,18.0,12.0,3.0,13,100.72,0,0,0.0,10,17,4.0
2013-10-18,1,BEVERAGES,932.0,0,18.0,12.0,3.0,13,100.87,0,0,0.0,10,18,0.0
2013-10-18,1,DAIRY,366.0,0,18.0,12.0,3.0,13,100.87,0,0,0.0,10,18,0.0
2013-10-18,1,GROCERY I,2014.0,0,18.0,12.0,3.0,13,100.87,0,0,0.0,10,18,0.0
2013-10-19,1,BEVERAGES,981.0,0,18.0,12.0,3.0,13,100.34,0,0,0.0,10,19,2.0
2013-10-19,1,DAIRY,449.0,0,18.0,12.0,3.0,13,100.34,0,0,0.0,10,19,2.0
2013-10-19,1,GROCERY I,2082.0,0,18.0,12.0,3.0,13,100.34,0,0,0.0,10,19,2.0
2013-10-20,1,BEVERAGES,455.0,0,18.0,12.0,3.0,13,99.81,0,0,0.0,10,20,3.0
2013-10-20,1,DAIRY,180.0,0,18.0,12.0,3.0,13,99.81,0,0,0.0,10,20,3.0
2013-10-20,1,GROCERY I,946.0,0,18.0,12.0,3.0,13,99.81,0,0,0.0,10,20,3.0
2013-10-21,1,BEVERAGES,1030.0,0,18.0,12.0,3.0,13,99.28,0,0,0.0,10,21,1.0
2013-10-21,1,DAIRY,440.0,0,18.0,12.0,3.0,13,99.28,0,0,0.0,10,21,1.0
2013-10-21,1,GROCERY I,2094.0,0,18.0,12.0,3.0,13,99.28,0,0,0.0,10,21,1.0
2013-10-22,1,BEVERAGES,801.0,0,18.0,12.0,3.0,13,97.63,0,0,0.0,10,22,5.0
2013-10-22,1,DAIRY,395.0,0,18.0,12.0,3.0,13,97.63,0,0,0.0,10,22,5.0
2013-10-22,1,GROCERY I,2416.0,0,18.0,12.0,3.0,13,97.63,0,0,0.0,10,22,5.0
2013-10-23,1,BEVERAGES,835.0,0,18.0,12.0,3.0,13,96.9,0,0,0.0,10,23,6.0
2013-10-23,1,DAIRY,568.0,0,18.0,12.0,3.0,13,96.9,0,0,0.0,10,23,6.0
2013-10-23,1,GROCERY I,2437.0,0,18.0,12.0,3.0,13,96.9,0,0,0.0,10,23,6.0
2013-10-24,1,BEVERAGES,816.0,0,18.0,12.0,3.0,13,96.65,0,0,0.0,10,24,4.0
2013-10-24,1,DAIRY,410.0,0,18.0,12.0,3.0,13,96.65,0,0,0.0,10,24,4.0
2013-10-24,1,GROCERY I,1767.0,0,18.0,12.0,3.0,13,96.65,0,0,0.0,10,24,4.0
2013-10-25,1,BEVERAGES,900.0,0,18.0,12.0,3.0,13,97.4,0,0,0.0,10,25,0.0
2013-10-25,1,DAIRY,403.0,0,18.0,12.0,3.0,13,97.4,0,0,0.0,10,25,0.0
2013-10-25,1,GROCERY I,1946.0,0,18.0,12.0,3.0,13,97.4,0,0,0.0,10,25,0.0
2013-10-26,1,BEVERAGES,967.0,0,18.0,12.0,3.0,13,97.84666666666666,0,0,0.0,10,26,2.0
2013-10-26,1,DAIRY,541.0,0,18.0,12.0,3.0,13,97.84666666666666,0,0,0.0,10,26,2.0
2013-10-26,1,GROCERY I,1965.0,0,18.0,12.0,3.0,13,97.84666666666666,0,0,0.0,10,26,2.0
2013-10-27,1,BEVERAGES,424.0,0,18.0,12.0,3.0,13,98.29333333333334,0,0,0.0,10,27,3.0
2013-10-27,1,DAIRY,196.0,0,18.0,12.0,3.0,13,98.29333333333334,0,0,0.0,10,27,3.0
2013-10-27,1,GROCERY I,1027.0,0,18.0,12.0,3.0,13,98.29333333333334,0,0,0.0,10,27,3.0
2013-10-28,1,BEVERAGES,902.0,0,18.0,12.0,3.0,13,98.74,0,0,0.0,10,28,1.0
2013-10-28,1,DAIRY,410.0,0,18.0,12.0,3.0,13,98.74,0,0,0.0,10,28,1.0
2013-10-28,1,GROCERY I,2046.0,0,18.0,12.0,3.0,13,98.74,0,0,0.0,10,28,1.0
2013-10-29,1,BEVERAGES,890.0,0,18.0,12.0,3.0,13,98.29,0,0,0.0,10,29,5.0
2013-10-29,1,DAIRY,418.0,0,18.0,12.0,3.0,13,98.29,0,0,0.0,10,29,5.0
2013-10-29,1,GROCERY I,2231.0,0,18.0,12.0,3.0,13,98.29,0,0,0.0,10,29,5.0
2013-10-30,1,BEVERAGES,830.0,0,18.0,12.0,3.0,13,96.81,0,0,0.0,10,30,6.0
2013-10-30,1,DAIRY,488.0,0,18.0,12.0,3.0,13,96.81,0,0,0.0,10,30,6.0
2013-10-30,1,GROCERY I,2374.0,0,18.0,12.0,3.0,13,96.81,0,0,0.0,10,30,6.0
2013-10-31,1,BEVERAGES,764.0,0,18.0,12.0,3.0,13,96.29,0,0,0.0,10,31,4.0
2013-10-31,1,DAIRY,376.0,0,18.0,12.0,3.0,13,96.29,0,0,0.0,10,31,4.0
2013-10-31,1,GROCERY I,1833.0,0,18.0,12.0,3.0,13,96.29,0,0,0.0,10,31,4.0
2013-11-01,1,BEVERAGES,990.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,1,0.0
2013-11-01,1,DAIRY,503.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,1,0.0
2013-11-01,1,GROCERY I,2256.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,1,0.0
2013-11-02,1,BEVERAGES,1030.0,0,18.0,12.0,3.0,13,94.56666666666666,1,1,0.0,11,2,2.0
2013-11-02,1,DAIRY,419.0,0,18.0,12.0,3.0,13,94.56666666666666,1,1,0.0,11,2,2.0
2013-11-02,1,GROCERY I,1894.0,0,18.0,12.0,3.0,13,94.56666666666666,1,1,0.0,11,2,2.0
2013-11-03,1,BEVERAGES,441.0,0,18.0,12.0,3.0,13,94.57333333333334,1,1,0.0,11,3,3.0
2013-11-03,1,DAIRY,207.0,0,18.0,12.0,3.0,13,94.57333333333334,1,1,0.0,11,3,3.0
2013-11-03,1,GROCERY I,996.0,0,18.0,12.0,3.0,13,94.57333333333334,1,1,0.0,11,3,3.0
2013-11-04,1,BEVERAGES,1002.0,0,18.0,12.0,3.0,13,94.58,0,0,0.0,11,4,1.0
2013-11-04,1,DAIRY,360.0,0,18.0,12.0,3.0,13,94.58,0,0,0.0,11,4,1.0
2013-11-04,1,GROCERY I,2327.0,0,18.0,12.0,3.0,13,94.58,0,0,0.0,11,4,1.0
2013-11-05,1,BEVERAGES,853.0,0,18.0,12.0,3.0,13,93.4,0,0,0.0,11,5,5.0
2013-11-05,1,DAIRY,591.0,0,18.0,12.0,3.0,13,93.4,0,0,0.0,11,5,5.0
2013-11-05,1,GROCERY I,2364.0,0,18.0,12.0,3.0,13,93.4,0,0,0.0,11,5,5.0
2013-11-06,1,BEVERAGES,1009.0,0,18.0,12.0,3.0,13,94.74,0,0,0.0,11,6,6.0
2013-11-06,1,DAIRY,645.0,0,18.0,12.0,3.0,13,94.74,0,0,0.0,11,6,6.0
2013-11-06,1,GROCERY I,2458.0,0,18.0,12.0,3.0,13,94.74,0,0,0.0,11,6,6.0
2013-11-07,1,BEVERAGES,901.0,0,18.0,12.0,3.0,13,94.25,0,0,0.0,11,7,4.0
2013-11-07,1,DAIRY,503.0,0,18.0,12.0,3.0,13,94.25,0,0,0.0,11,7,4.0
2013-11-07,1,GROCERY I,1936.0,0,18.0,12.0,3.0,13,94.25,0,0,0.0,11,7,4.0
2013-11-08,1,BEVERAGES,1088.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,8,0.0
2013-11-08,1,DAIRY,663.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,8,0.0
2013-11-08,1,GROCERY I,2149.0,0,18.0,12.0,3.0,13,94.56,0,0,0.0,11,8,0.0
2013-11-09,1,BEVERAGES,940.0,0,18.0,12.0,3.0,13,94.75,0,0,0.0,11,9,2.0
2013-11-09,1,DAIRY,601.0,0,18.0,12.0,3.0,13,94.75,0,0,0.0,11,9,2.0
2013-11-09,1,GROCERY I,2040.0,0,18.0,12.0,3.0,13,94.75,0,0,0.0,11,9,2.0
2013-11-10,1,BEVERAGES,430.0,0,18.0,12.0,3.0,13,94.94,0,0,0.0,11,10,3.0
2013-11-10,1,DAIRY,277.0,0,18.0,12.0,3.0,13,94.94,0,0,0.0,11,10,3.0
2013-11-10,1,GROCERY I,968.0,0,18.0,12.0,3.0,13,94.94,0,0,0.0,11,10,3.0
2013-11-11,1,BEVERAGES,835.0,0,18.0,12.0,3.0,13,95.13,0,0,0.0,11,11,1.0
2013-11-11,1,DAIRY,579.0,0,18.0,12.0,3.0,13,95.13,0,0,0.0,11,11,1.0
2013-11-11,1,GROCERY I,2097.0,0,18.0,12.0,3.0,13,95.13,0,0,0.0,11,11,1.0
2013-11-12,1,BEVERAGES,819.0,0,18.0,12.0,3.0,13,93.12,0,0,0.0,11,12,5.0
2013-11-12,1,DAIRY,507.0,0,18.0,12.0,3.0,13,93.12,0,0,0.0,11,12,5.0
2013-11-12,1,GROCERY I,1955.0,0,18.0,12.0,3.0,13,93.12,0,0,0.0,11,12,5.0
2013-11-13,1,BEVERAGES,1148.0,0,18.0,12.0,3.0,13,93.91,0,0,0.0,11,13,6.0
2013-11-13,1,DAIRY,685.0,0,18.0,12.0,3.0,13,93.91,0,0,0.0,11,13,6.0
2013-11-13,1,GROCERY I,2910.0,0,18.0,12.0,3.0,13,93.91,0,0,0.0,11,13,6.0
2013-11-14,1,BEVERAGES,922.0,0,18.0,12.0,3.0,13,93.76,0,0,0.0,11,14,4.0
2013-11-14,1,DAIRY,481.0,0,18.0,12.0,3.0,13,93.76,0,0,0.0,11,14,4.0
2013-11-14,1,GROCERY I,2133.0,0,18.0,12.0,3.0,13,93.76,0,0,0.0,11,14,4.0
2013-11-15,1,BEVERAGES,899.0,0,18.0,12.0,3.0,13,93.8,0,0,0.0,11,15,0.0
2013-11-15,1,DAIRY,546.0,0,18.0,12.0,3.0,13,93.8,0,0,0.0,11,15,0.0
2013-11-15,1,GROCERY I,1848.0,0,18.0,12.0,3.0,13,93.8,0,0,0.0,11,15,0.0
2013-11-16,1,BEVERAGES,971.0,0,18.0,12.0,3.0,13,93.54333333333334,0,0,0.0,11,16,2.0
2013-11-16,1,DAIRY,567.0,0,18.0,12.0,3.0,13,93.54333333333334,0,0,0.0,11,16,2.0
2013-11-16,1,GROCERY I,1976.0,0,18.0,12.0,3.0,13,93.54333333333334,0,0,0.0,11,16,2.0
2013-11-17,1,BEVERAGES,363.0,0,18.0,12.0,3.0,13,93.28666666666666,0,0,0.0,11,17,3.0
2013-11-17,1,DAIRY,283.0,0,18.0,12.0,3.0,13,93.28666666666666,0,0,0.0,11,17,3.0
2013-11-17,1,GROCERY I,800.0,0,18.0,12.0,3.0,13,93.28666666666666,0,0,0.0,11,17,3.0
2013-11-18,1,BEVERAGES,901.0,0,18.0,12.0,3.0,13,93.03,0,0,0.0,11,18,1.0
2013-11-18,1,DAIRY,582.0,0,18.0,12.0,3.0,13,93.03,0,0,0.0,11,18,1.0
2013-11-18,1,GROCERY I,2179.0,0,18.0,12.0,3.0,13,93.03,0,0,0.0,11,18,1.0
2013-11-19,1,BEVERAGES,1019.0,0,18.0,12.0,3.0,13,93.35,0,0,0.0,11,19,5.0
2013-11-19,1,DAIRY,672.0,0,18.0,12.0,3.0,13,93.35,0,0,0.0,11,19,5.0
2013-11-19,1,GROCERY I,2471.0,0,18.0,12.0,3.0,13,93.35,0,0,0.0,11,19,5.0
2013-11-20,1,BEVERAGES,1027.0,0,18.0,12.0,3.0,13,93.34,0,0,0.0,11,20,6.0
2013-11-20,1,DAIRY,674.0,0,18.0,12.0,3.0,13,93.34,0,0,0.0,11,20,6.0
2013-11-20,1,GROCERY I,2530.0,0,18.0,12.0,3.0,13,93.34,0,0,0.0,11,20,6.0
2013-11-21,1,BEVERAGES,791.0,0,18.0,12.0,3.0,13,95.35,0,0,0.0,11,21,4.0
2013-11-21,1,DAIRY,485.0,0,18.0,12.0,3.0,13,95.35,0,0,0.0,11,21,4.0
2013-11-21,1,GROCERY I,1938.0,0,18.0,12.0,3.0,13,95.35,0,0,0.0,11,21,4.0
2013-11-22,1,BEVERAGES,834.0,0,18.0,12.0,3.0,13,94.53,0,0,0.0,11,22,0.0
2013-11-22,1,DAIRY,615.0,0,18.0,12.0,3.0,13,94.53,0,0,0.0,11,22,0.0
2013-11-22,1,GROCERY I,2108.0,0,18.0,12.0,3.0,13,94.53,0,0,0.0,11,22,0.0
2013-11-23,1,BEVERAGES,887.0,0,18.0,12.0,3.0,13,94.30666666666667,0,0,0.0,11,23,2.0
2013-11-23,1,DAIRY,554.0,0,18.0,12.0,3.0,13,94.30666666666667,0,0,0.0,11,23,2.0
2013-11-23,1,GROCERY I,1939.0,0,18.0,12.0,3.0,13,94.30666666666667,0,0,0.0,11,23,2.0
2013-11-24,1,BEVERAGES,386.0,0,18.0,12.0,3.0,13,94.08333333333333,0,0,0.0,11,24,3.0
2013-11-24,1,DAIRY,244.0,0,18.0,12.0,3.0,13,94.08333333333333,0,0,0.0,11,24,3.0
2013-11-24,1,GROCERY I,790.0,0,18.0,12.0,3.0,13,94.08333333333333,0,0,0.0,11,24,3.0
2013-11-25,1,BEVERAGES,939.0,0,18.0,12.0,3.0,13,93.86,0,0,0.0,11,25,1.0
2013-11-25,1,DAIRY,648.0,0,18.0,12.0,3.0,13,93.86,0,0,0.0,11,25,1.0
2013-11-25,1,GROCERY I,2492.0,0,18.0,12.0,3.0,13,93.86,0,0,0.0,11,25,1.0
2013-11-26,1,BEVERAGES,860.0,0,18.0,12.0,3.0,13,93.41,0,0,0.0,11,26,5.0
2013-11-26,1,DAIRY,659.0,0,18.0,12.0,3.0,13,93.41,0,0,0.0,11,26,5.0
2013-11-26,1,GROCERY I,2138.0,0,18.0,12.0,3.0,13,93.41,0,0,0.0,11,26,5.0
2013-11-27,1,BEVERAGES,1049.0,0,18.0,12.0,3.0,13,92.05,0,0,0.0,11,27,6.0
2013-11-27,1,DAIRY,679.0,0,18.0,12.0,3.0,13,92.05,0,0,0.0,11,27,6.0
2013-11-27,1,GROCERY I,2454.0,0,18.0,12.0,3.0,13,92.05,0,0,0.0,11,27,6.0
2013-11-28,1,BEVERAGES,783.0,0,18.0,12.0,3.0,13,92.3,0,0,0.0,11,28,4.0
2013-11-28,1,DAIRY,521.0,0,18.0,12.0,3.0,13,92.3,0,0,0.0,11,28,4.0
2013-11-28,1,GROCERY I,1852.0,0,18.0,12.0,3.0,13,92.3,0,0,0.0,11,28,4.0
2013-11-29,1,BEVERAGES,924.0,0,18.0,12.0,3.0,13,92.55,0,0,0.0,11,29,0.0
2013-11-29,1,DAIRY,499.0,0,18.0,12.0,3.0,13,92.55,0,0,0.0,11,29,0.0
2013-11-29,1,GROCERY I,1931.0,0,18.0,12.0,3.0,13,92.55,0,0,0.0,11,29,0.0
2013-11-30,1,BEVERAGES,987.0,0,18.0,12.0,3.0,13,92.90333333333334,0,0,0.0,11,30,2.0
2013-11-30,1,DAIRY,704.0,0,18.0,12.0,3.0,13,92.90333333333334,0,0,0.0,11,30,2.0
2013-11-30,1,GROCERY I,2071.0,0,18.0,12.0,3.0,13,92.90333333333334,0,0,0.0,11,30,2.0
2013-12-01,1,BEVERAGES,431.0,0,18.0,12.0,3.0,13,93.25666666666666,0,0,0.0,12,1,3.0
2013-12-01,1,DAIRY,299.0,0,18.0,12.0,3.0,13,93.25666666666666,0,0,0.0,12,1,3.0
2013-12-01,1,GROCERY I,1034.0,0,18.0,12.0,3.0,13,93.25666666666666,0,0,0.0,12,1,3.0
2013-12-02,1,BEVERAGES,991.0,0,18.0,12.0,3.0,13,93.61,0,0,0.0,12,2,1.0
2013-12-02,1,DAIRY,618.0,0,18.0,12.0,3.0,13,93.61,0,0,0.0,12,2,1.0
2013-12-02,1,GROCERY I,2285.0,0,18.0,12.0,3.0,13,93.61,0,0,0.0,12,2,1.0
2013-12-03,1,BEVERAGES,982.0,0,18.0,12.0,3.0,13,95.83,0,0,0.0,12,3,5.0
2013-12-03,1,DAIRY,553.0,0,18.0,12.0,3.0,13,95.83,0,0,0.0,12,3,5.0
2013-12-03,1,GROCERY I,2400.0,0,18.0,12.0,3.0,13,95.83,0,0,0.0,12,3,5.0
2013-12-04,1,BEVERAGES,1141.0,0,18.0,12.0,3.0,13,96.97,0,0,0.0,12,4,6.0
2013-12-04,1,DAIRY,622.0,0,18.0,12.0,3.0,13,96.97,0,0,0.0,12,4,6.0
2013-12-04,1,GROCERY I,4311.0,0,18.0,12.0,3.0,13,96.97,0,0,0.0,12,4,6.0
2013-12-05,1,BEVERAGES,1008.0,0,18.0,12.0,3.0,13,97.14,1,0,0.0,12,5,4.0
2013-12-05,1,DAIRY,510.0,0,18.0,12.0,3.0,13,97.14,1,0,0.0,12,5,4.0
2013-12-05,1,GROCERY I,2025.0,0,18.0,12.0,3.0,13,97.14,1,0,0.0,12,5,4.0
2013-12-06,1,BEVERAGES,332.0,0,18.0,12.0,3.0,13,97.48,1,0,0.0,12,6,0.0
2013-12-06,1,DAIRY,266.0,0,18.0,12.0,3.0,13,97.48,1,0,0.0,12,6,0.0
2013-12-06,1,GROCERY I,817.0,0,18.0,12.0,3.0,13,97.48,1,0,0.0,12,6,0.0
2013-12-07,1,BEVERAGES,864.0,0,18.0,12.0,3.0,13,97.35333333333334,0,0,0.0,12,7,2.0
2013-12-07,1,DAIRY,546.0,0,18.0,12.0,3.0,13,97.35333333333334,0,0,0.0,12,7,2.0
2013-12-07,1,GROCERY I,1815.0,0,18.0,12.0,3.0,13,97.35333333333334,0,0,0.0,12,7,2.0
2013-12-08,1,BEVERAGES,322.0,0,18.0,12.0,3.0,13,97.22666666666666,0,0,0.0,12,8,3.0
2013-12-08,1,DAIRY,205.0,0,18.0,12.0,3.0,13,97.22666666666666,0,0,0.0,12,8,3.0
2013-12-08,1,GROCERY I,921.0,0,18.0,12.0,3.0,13,97.22666666666666,0,0,0.0,12,8,3.0
2013-12-09,1,BEVERAGES,971.0,0,18.0,12.0,3.0,13,97.1,0,0,0.0,12,9,1.0
2013-12-09,1,DAIRY,620.0,0,18.0,12.0,3.0,13,97.1,0,0,0.0,12,9,1.0
2013-12-09,1,GROCERY I,2347.0,0,18.0,12.0,3.0,13,97.1,0,0,0.0,12,9,1.0
2013-12-10,1,BEVERAGES,1030.0,0,18.0,12.0,3.0,13,98.32,0,0,0.0,12,10,5.0
2013-12-10,1,DAIRY,674.0,0,18.0,12.0,3.0,13,98.32,0,0,0.0,12,10,5.0
2013-12-10,1,GROCERY I,2835.0,0,18.0,12.0,3.0,13,98.32,0,0,0.0,12,10,5.0
2013-12-11,1,BEVERAGES,1085.0,0,18.0,12.0,3.0,13,97.25,0,0,0.0,12,11,6.0
2013-12-11,1,DAIRY,691.0,0,18.0,12.0,3.0,13,97.25,0,0,0.0,12,11,6.0
2013-12-11,1,GROCERY I,3833.0,0,18.0,12.0,3.0,13,97.25,0,0,0.0,12,11,6.0
2013-12-12,1,BEVERAGES,1190.0,0,18.0,12.0,3.0,13,97.21,0,0,0.0,12,12,4.0
2013-12-12,1,DAIRY,586.0,0,18.0,12.0,3.0,13,97.21,0,0,0.0,12,12,4.0
2013-12-12,1,GROCERY I,3660.0,0,18.0,12.0,3.0,13,97.21,0,0,0.0,12,12,4.0
2013-12-13,1,BEVERAGES,1143.0,0,18.0,12.0,3.0,13,96.27,0,0,0.0,12,13,0.0
2013-12-13,1,DAIRY,584.0,0,18.0,12.0,3.0,13,96.27,0,0,0.0,12,13,0.0
2013-12-13,1,GROCERY I,2546.0,0,18.0,12.0,3.0,13,96.27,0,0,0.0,12,13,0.0
2013-12-14,1,BEVERAGES,1245.0,0,18.0,12.0,3.0,13,96.57333333333334,0,0,0.0,12,14,2.0
2013-12-14,1,DAIRY,717.0,0,18.0,12.0,3.0,13,96.57333333333334,0,0,0.0,12,14,2.0
2013-12-14,1,GROCERY I,2331.0,0,18.0,12.0,3.0,13,96.57333333333334,0,0,0.0,12,14,2.0
2013-12-15,1,BEVERAGES,462.0,0,18.0,12.0,3.0,13,96.87666666666667,0,0,0.0,12,15,3.0
2013-12-15,1,DAIRY,386.0,0,18.0,12.0,3.0,13,96.87666666666667,0,0,0.0,12,15,3.0
2013-12-15,1,GROCERY I,1167.0,0,18.0,12.0,3.0,13,96.87666666666667,0,0,0.0,12,15,3.0
2013-12-16,1,BEVERAGES,1147.0,0,18.0,12.0,3.0,13,97.18,0,0,0.0,12,16,1.0
2013-12-16,1,DAIRY,715.0,0,18.0,12.0,3.0,13,97.18,0,0,0.0,12,16,1.0
2013-12-16,1,GROCERY I,2679.0,0,18.0,12.0,3.0,13,97.18,0,0,0.0,12,16,1.0
2013-12-17,1,BEVERAGES,921.0,0,18.0,12.0,3.0,13,96.99,0,0,0.0,12,17,5.0
2013-12-17,1,DAIRY,719.0,0,18.0,12.0,3.0,13,96.99,0,0,0.0,12,17,5.0
2013-12-17,1,GROCERY I,2713.0,0,18.0,12.0,3.0,13,96.99,0,0,0.0,12,17,5.0
2013-12-18,1,BEVERAGES,1122.0,0,18.0,12.0,3.0,13,97.59,0,0,0.0,12,18,6.0
2013-12-18,1,DAIRY,741.0,0,18.0,12.0,3.0,13,97.59,0,0,0.0,12,18,6.0
2013-12-18,1,GROCERY I,3702.0,0,18.0,12.0,3.0,13,97.59,0,0,0.0,12,18,6.0
2013-12-19,1,BEVERAGES,1192.0,0,18.0,12.0,3.0,13,98.4,0,0,0.0,12,19,4.0
2013-12-19,1,DAIRY,670.0,0,18.0,12.0,3.0,13,98.4,0,0,0.0,12,19,4.0
2013-12-19,1,GROCERY I,3030.0,0,18.0,12.0,3.0,13,98.4,0,0,0.0,12,19,4.0
2013-12-20,1,BEVERAGES,1169.0,0,18.0,12.0,3.0,13,99.11,0,0,0.0,12,20,0.0
2013-12-20,1,DAIRY,798.0,0,18.0,12.0,3.0,13,99.11,0,0,0.0,12,20,0.0
2013-12-20,1,GROCERY I,3972.0,0,18.0,12.0,3.0,13,99.11,0,0,0.0,12,20,0.0
2013-12-21,1,BEVERAGES,1265.0,0,18.0,12.0,3.0,13,98.94666666666667,1,1,0.0,12,21,2.0
2013-12-21,1,DAIRY,936.0,0,18.0,12.0,3.0,13,98.94666666666667,1,1,0.0,12,21,2.0
2013-12-21,1,GROCERY I,2916.0,0,18.0,12.0,3.0,13,98.94666666666667,1,1,0.0,12,21,2.0
2013-12-22,1,BEVERAGES,796.0,0,18.0,12.0,3.0,13,98.78333333333333,1,1,0.0,12,22,3.0
2013-12-22,1,DAIRY,579.0,0,18.0,12.0,3.0,13,98.78333333333333,1,1,0.0,12,22,3.0
2013-12-22,1,GROCERY I,2136.0,0,18.0,12.0,3.0,13,98.78333333333333,1,1,0.0,12,22,3.0
2013-12-23,1,BEVERAGES,1464.0,0,18.0,12.0,3.0,13,98.62,1,1,0.0,12,23,1.0
2013-12-23,1,DAIRY,1074.0,0,18.0,12.0,3.0,13,98.62,1,1,0.0,12,23,1.0
2013-12-23,1,GROCERY I,4367.0,0,18.0,12.0,3.0,13,98.62,1,1,0.0,12,23,1.0
2013-12-24,1,BEVERAGES,1248.0,0,18.0,12.0,3.0,13,98.87,1,1,0.0,12,24,5.0
2013-12-24,1,DAIRY,952.0,0,18.0,12.0,3.0,13,98.87,1,1,0.0,12,24,5.0
2013-12-24,1,GROCERY I,3036.0,0,18.0,12.0,3.0,13,98.87,1,1,0.0,12,24,5.0
2013-12-26,1,BEVERAGES,1009.0,0,18.0,12.0,3.0,13,99.18,1,1,0.0,12,26,4.0
2013-12-26,1,DAIRY,595.0,0,18.0,12.0,3.0,13,99.18,1,1,0.0,12,26,4.0
